"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MRE11",318.387353345309,-0.530015545329357,0.203141475997444,-2.60909566954227,0.00907818581144503,0.244507796968606
"IL10",30.448510924724,-0.150172063523221,0.293382698255365,-0.511864075203605,0.608746142309162,0.881971520365339
"BMP2",245.705793364628,-0.258899377632449,0.294797852664399,-0.878226809634136,0.379820645663341,0.752171016996456
"BAX",77.2772941561322,-0.0200886284315386,0.238605054495164,-0.0841919651452555,0.932903806393349,0.982928732725899
"EIF5AL1",20.5968439746244,1.30270456703835,0.497986325333454,2.61594445623793,0.0088981030945567,0.244507796968606
"KIT",126.934677356091,-0.411771178002842,0.227976571298689,-1.80619953908926,0.0708871769061522,0.426268385434262
"CDK6",540.421655360793,-0.315540831426068,0.146769257534174,-2.14991093317071,0.0315622606503754,0.344199247903419
"SPIB",18.9947969949338,0.897771743348443,0.345124936303516,2.60129491935323,0.00928725750934038,0.244507796968606
"PFKFB3",698.237679573482,-0.567138377332463,0.182609288613452,-3.10574769574281,0.00189798584849913,0.19145932246735
"CXCL12",57.7635852543647,-0.0275968949100954,0.379974390465411,-0.0726283023345161,0.942101904183048,0.982928732725899
"CSF3",4.75633555713422,0.713720103079644,0.417171026683514,1.71085731613166,0.0871074558033683,0.445703452325948
"KIR2DL3",35.2882846404783,1.00536293066986,0.407086198241486,2.46965614411096,0.0135242981520606,0.246339055265683
"CD40",323.851638302222,-0.101432320977006,0.233709554937798,-0.434010158480694,0.664281064271847,0.902482860046095
"IRF1",540.866545594354,0.343029988896702,0.233377231894612,1.46985199075292,0.141601844595064,0.540478858680841
"MGMT",292.885073104888,-0.336316576136196,0.151671367570147,-2.21740320222702,0.0265955510917463,0.325191056530898
"GLUD1",1392.84554177705,-0.226583978330745,0.125307130171848,-1.80822893334165,0.0705708772579476,0.426268385434262
"IFI35",98.5385722924119,0.225273527909561,0.199410421842523,1.12969786547798,0.258603556970225,0.674781778541169
"PF4",19.7708117315975,0.102882396869794,0.44736681438136,0.229973242454439,0.818112561922613,0.95407057438085
"GPSM3",149.660970960515,-0.0419827903979059,0.118663828437134,-0.353796021507494,0.723491755286895,0.919461175616573
"SLC2A1",36.3621988602351,0.0995661203938622,0.386847299569819,0.257378351883499,0.796886712804594,0.945942700387941
"IL2",23.3313682418395,0.662780544718604,0.485198627478187,1.36599839155233,0.171939468237599,0.596671542809122
"SNAI1",137.548086853485,0.275383458241083,0.279165137304748,0.986453612724801,0.323910567531437,0.724466898406376
"CTNNB1",2173.78716228867,-0.185111987608124,0.142691245992118,-1.29729042816228,0.194531276571305,0.622963254734299
"NOTCH2",1312.73773272477,-0.0474487964067255,0.184550550094852,-0.257104605661368,0.797098022231154,0.945942700387941
"NFKB2",224.048137674386,-0.0092471256037488,0.150426487716836,-0.0614727216203816,0.950982738302635,0.982928732725899
"IL33",528.070153017611,-0.434525938952612,0.29034997699864,-1.49655923325473,0.134507984420572,0.517060312646579
"TREM2",110.759046424159,0.331819046268255,0.287202684917568,1.15534799531381,0.247947948954402,0.672843616719107
"KSHV_ORF36",50.5747530590338,-0.366102089457668,0.448093050095364,-0.817022467498108,0.41391558856801,0.780245412168697
"LAMC2",54.6676284540116,0.359400940348225,0.294060858288446,1.22219918162548,0.221632313287688,0.661487835346281
"AQP9",98.5480563636593,-0.139784375889393,0.344083503737308,-0.406251315076449,0.684557953198747,0.910112468255994
"PRKCA",20.6191310410197,0.181862267086988,0.312174184082951,0.582566645032582,0.560185064913409,0.864377337256445
"TSLP",34.8065355112588,0.138342799934684,0.290040368942318,0.476977740854402,0.633377972160015,0.893594446736245
"HLA-DOB",19.1517964730461,1.02220264458588,0.309763000163155,3.29995074959718,0.000967017972984772,0.162399230741168
"ANGPTL4",484.917090040394,-0.88466190378294,0.366794474664669,-2.41187358286058,0.0158707833322991,0.259857098995083
"TNFRSF25",34.4190484623849,-0.148279233822336,0.336912227220302,-0.440112355214043,0.659855733848325,0.902482860046095
"MS4A4A",773.966887331307,-0.355155529257268,0.271185046553998,-1.30964274678969,0.190316720319522,0.617597607206589
"CLEC5A",23.2017510268168,0.208520218342876,0.360032764314192,0.579170117308839,0.562474392039062,0.864466745290884
"ITGAM",78.5572227357037,0.103080200153621,0.22749212031282,0.453115474997012,0.650465592699362,0.901255485019236
"MMP9",235.290588153841,0.480216342906131,0.452540947138504,1.06115556159641,0.288619210940118,0.693201497704391
"CD7",192.553082451811,0.117321555672634,0.281097894082506,0.417369031011662,0.676408503303025,0.908664959006149
"VHL",230.047378654702,-0.048851641568173,0.191841986257196,-0.254645203176114,0.798997142678879,0.945942700387941
"OLFML2B",1660.25663044689,0.00240706508534343,0.223466631043115,0.0107714743543926,0.991405773106243,0.995105048379027
"IL6",259.59518669757,-0.488107884873951,0.280863324944674,-1.73788402230908,0.0822312515581928,0.445703452325948
"TNFRSF1A",1114.48315801663,-0.0430078317037479,0.154907428119086,-0.277635696531513,0.78129202711742,0.942455404908457
"DKK1",11.1989317419061,0.0652367180375196,0.31265930211104,0.208651134308331,0.834720589594543,0.961259906102686
"FANCA",57.438577448217,-0.332554862808024,0.276446589749512,-1.20296243520078,0.228990857508452,0.667132209419932
"TNF",34.6826106051495,0.773630797963592,0.29617632209672,2.61206160062638,0.00899980362710855,0.244507796968606
"LTB",38.1415540929425,0.685157849511677,0.280690118976715,2.44097602013741,0.014647627361228,0.246339055265683
"PPARGC1B",479.889816199124,0.080770486420404,0.243102722368836,0.332248383043028,0.73970171238032,0.924566593843322
"RPS6KB1",250.520662493923,0.0142523230206993,0.142465433218945,0.100040569130871,0.920312117471587,0.982928732725899
"CD38",94.7259091251962,-0.241186898996153,0.379841823954862,-0.634966672403128,0.525450151490425,0.837375491965063
"DTX3L",477.410947128768,0.0167526659317192,0.185700127071973,0.0902135404852264,0.9281175244515,0.982928732725899
"TMEM173",1103.92631840409,-0.219708953975804,0.183173266700181,-1.19945971338397,0.230349240722696,0.668100287813565
"NEIL1",478.15566132169,-0.290663828936569,0.163116322394691,-1.78194201947033,0.0747586873186509,0.426268385434262
"HELLS",145.40153348245,-0.207066754588722,0.215116787346429,-0.96257831451925,0.335759184471098,0.726428047903957
"TGFBR1",142.342916895021,0.377515542635127,0.197249739443466,1.91389628042235,0.0556334097697386,0.426268385434262
"MB21D1",135.528801092256,-0.0679325964771588,0.163868532198866,-0.414555470569041,0.678467351750208,0.908664959006149
"CCR2",151.341361118122,-0.0470008825901715,0.282502779998081,-0.166373168400292,0.86786328817273,0.966021618697094
"MSH2",198.077479795626,-0.0175460389860729,0.21224435856358,-0.0826690476242591,0.934114697019501,0.982928732725899
