"gene","SB 12 5422","SB 14 5182","SB 16 638","SB 17 2867","SB 17 5114","SB 17 5284","SB 18 4726","SB 18 4918","SB 18 5511","SB 18 5577","SB 18 6283","SB 18 6898","SB 19 2016","SB 19 473","SB 19 4896","SB 19 5090","SB 19 5476","SB 19 5736","SB 19 5920","SB 19 7845","SB 19 7860","SB 19 7884","SB 19 7967","SB 20 1637","SB 20 1639","SB 20 3779","SB 20 6585","SB 21 10183","SB 21 11056","SB 21 11361","SB 21 2796","SB 21 3933","SB 21 4614","SB 21 6978","SB 21 7662","SB 21 8797","SB 21 9542","SB 22 1215","SB 22 1394","SB 22 2594","SB 22 2794","SB 22 2963","SB 22 696"
"BCAT1",58.3325632016743,277.767660214401,150.072727330836,214.886316153914,257.96754262359,107.532514339142,281.187557107026,209.622026945781,89.45863255657,927.079243009509,77.6612459423441,86.4280152756661,185.318370866399,333.05692851352,117.055191113436,265.7992258661,348.167982194832,112.173413828097,180.644398660806,50.0838437908664,236.35163056229,179.814719005542,148.555203737488,245.881609505741,102.079239791418,132.860067863557,176.405446903275,357.452648663076,71.2423583261243,40.6060492865781,127.90006600646,168.611870723039,297.078013502643,295.781061641017,167.602525047552,67.6196622860346,183.740999580854,104.346316285753,76.0289747183169,113.836904503779,327.243654112421,164.071563696222,290.616475366208
"CD80",77.7767509355658,48.5115350233602,39.8630681972534,35.8143860256524,27.8333401251768,12.1870182917694,53.3442632453844,35.7891265517188,15.5580230533165,30.5013084280185,22.4354710500105,29.9503023232506,19.9474635307582,36.6878544317819,23.300085434902,24.9376848066593,25.6606218033042,18.5240499899609,36.1288797321612,32.8675224877561,29.5439538202862,23.3206802805823,19.8451608046263,14.2769966809785,20.4158479582836,132.860067863557,46.3903597392696,48.1186257815679,20.6832653204877,14.1505929332014,22.2101911029181,33.9943287748062,30.8407259780286,17.7075136680875,22.8548897792117,7.80226872531168,40.4744159915866,14.0570167017077,17.9596003271615,17.6643472505863,39.3361937168383,33.904086963057,23.1172196314029
"C1QB",2556.91068700672,19958.5844415463,7236.31932098377,27297.7250287522,27502.0554914918,14610.0842815448,38618.5341694933,20149.2782486177,9801.5545235894,19603.511993092,4866.7714123869,16691.7313462093,15961.8316239996,28544.2972433773,8844.0467143621,16991.0786603421,16305.5755681496,20339.4068889771,18201.5653868822,3271.10104759096,12031.9862215531,18593.3329068632,11044.1154900718,13478.0136444986,10832.0656167236,4435.48226559876,11287.5070039286,2825.25074231777,2459.77647941059,2046.29878677513,4972.01933241878,13362.4907548008,30982.9709590701,13514.1120979486,11964.5347994173,1905.70413615738,15885.887051174,8500.71052311344,2161.13857270176,11291.4433036248,14207.8983944053,16052.9797468831,11589.9831852012
"RELN",136.10931413724,100.93529061312,23.4488636454432,121.768912487218,50.2357846161728,226.535163541126,161.841069846166,81.8037178325,58.3425864499369,210.298494951075,77.6612459423441,168.577415933725,187.892237128432,358.27982843537,107.069440212764,85.7613062863161,382.576543249263,101.882274944785,26.2755488961172,131.470089951024,151.096220966607,186.565442244658,86.7517029459379,214.154950214678,192.492280749531,265.720135727115,25.0263782803955,134.044743248654,186.915434748111,65.2157761269284,74.2892598959676,163.17277811907,335.471570332434,87.22590066132,91.4195591168466,119.634787121446,101.507265502709,53.5247943641945,72.4370546528846,397.447813138193,298.787684189602,65.9918835530931,137.877702801582
"ICAM5",68.05465706862,5.47710879296002,18.7590909163545,23.2793509166741,11.5406532226343,6.45195086034852,15.3703809351108,92.0291825615625,38.8950576332913,9.63199213516373,13.8064437230834,21.3930730880362,5.14773252406664,10.8917067844353,12.2048066563773,7.90707079235538,7.58154735097624,20.5822777666232,27.0966597991209,21.9116816585041,14.3499204269962,12.274042252938,11.3400918883579,11.1043307518722,6.80528265276121,122.640062643284,9.15599205380322,44.6815810828845,7.66046863721767,6.76767488109634,10.7221612220984,10.878185207938,11.9586488486233,8.52583991426436,16.5063092849862,4.55132342309848,12.2065699022245,5.94719937379939,3.59192006543229,12.7575841254235,6.69552233478099,10.2923121137852,0.825614986835819
"MAML2",272.21862827448,282.462324894081,314.214772848939,347.399544448828,339.430977136303,466.691112231877,136.525148305984,347.665800788125,443.403657019521,801.863345252381,764.531821165743,98.4081362049663,285.699155085699,292.929587728759,239.103257677209,169.089667713446,203.535386576208,199.648094336245,238.122161871062,266.070420138978,151.940333932901,196.998378159655,226.23483317274,294.000376097187,265.406023457687,265.720135727115,245.380587041926,99.6742962618193,259.689886801679,577.098094406215,251.204920060591,219.603363885248,242.949392398348,177.075136680875,77.4526820295506,343.299823913714,150.975996159093,303.307168063769,323.272805888906,330.715834635978,501.327234816726,316.034524905638,306.303160116089
"OLR1",68.05465706862,80.5917436678403,4.68977272908864,21.4886316153914,30.5487879422673,41.5792388778016,70.5229242905082,61.352788374375,23.3370345799748,18.4613182590638,12.080638257698,41.9304232525509,19.3039969652499,7.4522204314557,23.300085434902,12.1647242959314,44.3228922057073,14.4075944366363,81.2899793973627,18.7814414215749,18.5704852584656,23.9343823932292,22.6801837767158,24.8525497779996,10.6940155971962,112.42005742301,16.4807856968458,37.8074916855177,6.8944217734959,12.9201065911839,15.3173731744263,23.1161435668682,23.9172976972467,32.7916919779398,13.966877087296,4.55132342309848,66.8149089384922,28.1140334034153,11.3744135405356,27.4778735009121,43.5208951760764,32.0877965900361,28.8965245392537
"NFKBIE",136.10931413724,108.75973174592,35.1732954681648,25.0700702179567,45.4837509362646,40.1454720199464,56.9608234654104,112.480112019688,42.7845633966204,52.1732907321369,25.8870819807814,43.6418690995938,53.4077249371914,34.9681112552922,39.388239663763,76.6377630643675,58.9027909575846,56.6012638582139,51.7299868892308,40.693123080079,45.5821001798702,49.0961690117521,52.7314272808642,39.1295464589781,18.4714814860661,71.5400365419155,47.0007592095232,44.6815810828845,53.6232804605237,37.5298334315343,62.0353613564265,48.2719468602249,39.6523619717511,66.8950516349973,77.4526820295506,41.612099868329,50.7536327513547,43.7930135707046,31.1299739004132,27.4778735009121,72.8138053907432,54.4887111906273,42.1063643286268
"WNT11",262.496534407534,21.9084351718401,65.6568182072409,211.304877551349,19.008134719633,35.1272880174531,21.6993613201564,30.6763941871875,108.906161373216,22.474648315382,143.24185362699,99.2638591284878,27.6690623168582,34.3948635297956,118.719482930215,48.6588971837254,23.9110339530789,28.8151888732725,12.316663545055,43.8233633170081,44.7379872135763,30.0714035196982,62.9375099803863,27.4964380522549,56.3866276943072,122.640062643284,40.8967645069877,72.1779386723519,118.737263876874,151.965063239163,33.6982209837379,26.5155764443489,22.6584925552863,53.7783748438213,43.1703473607331,126.136677725872,26.3404929469056,40.0084321510141,138.887575863382,29.4405787509772,12.5541043777144,50.8561304445855,24.7684496050746
"LILRA3",136.10931413724,60.2481967225602,91.4505682172284,19.6979123141088,399.170829112292,235.137764688257,282.091697162033,10.2254647290625,11.6685172899874,488.823600859559,31.0644983769376,7.70150631169302,106.815449874383,33.2483680788024,13.869098473156,49.267133398522,213.449717727485,175.978474904629,386.743235314726,9.39072071078746,41.3615353484007,29.4577014070513,2.26801837767158,6.87410951306373,3.88873294443498,61.3200313216419,91.5599205380322,37.8074916855177,7.66046863721767,19.6877814722803,16.8491104918689,33.3144421993101,48.4639979654736,31.4800242988222,15.2365931861411,5.20151248354112,29.5527481843331,18.3822526099254,9.57845350781945,33.3659892511075,23.4343281717335,54.4887111906273,9.90737984202982
"TNFSF13B",126.387220270294,132.233055144321,159.452272789014,148.629702006457,157.495973391245,107.532514339142,179.923870946296,71.5782531034375,140.022207479849,99.5305853966919,46.5967475654065,197.671995333454,79.1463875575246,106.05082921687,77.6669514496735,94.276613293468,101.476095313067,69.979744406519,80.468868494359,87.6467266340163,81.0348447642136,131.332252106437,74.8446064631621,89.3634236698284,141.938752471877,163.520083524378,100.715912591835,75.6149833710353,140.186576061083,98.4389073614013,104.92400624482,121.699697013806,83.0811393693832,99.0309097733783,102.847004006452,100.129115308167,146.478838826694,103.805661797226,100.573761832104,109.911494003648,181.616043330934,112.004573002956,175.030377209194
"KSHV_K15_2",19.4441877338914,9.38932935936004,25.7937500099875,12.5350351089783,8.82520540554387,5.0181840024933,9.04140055006515,71.5782531034375,27.2265403433039,11.237324157691,8.62902732692712,10.2686750822574,7.07813222059163,6.87897270595911,2.21905575570496,5.47412593316911,8.74793925112643,9.26202499498045,4.10555451501832,18.7814414215749,6.75290373035113,4.90961690117521,7.93806432185053,5.28777654851056,9.72183236108744,112.42005742301,4.27279629177484,27.4963575894674,6.8944217734959,6.76767488109634,3.82934329360658,4.75920602847287,3.14701285490088,4.59083687691158,15.2365931861411,5.20151248354112,3.85470628491301,4.86589039674496,2.39461337695486,7.8508210002606,5.02164175108574,5.44887111906273,5.77930490785073
"TDO2",19.4441877338914,35.2099850976001,16.4142045518102,12.5350351089783,27.8333401251768,81.0078274688204,25.3159215401824,102.254647290625,31.116046106633,24.0799803379093,13.8064437230834,46.2090378701581,11.5823981791499,18.343927215891,62.1335611597388,27.9788658806421,13.9967028018023,19.5531638782921,29.5599925081319,14.0860810661812,37.9850834832251,11.0466380276442,50.4634089031926,23.7949944682975,16.5271150138487,245.280125286567,10.3767909943103,10.3111340960503,40.6004837772536,50.4499400227182,35.2299583011805,47.5920602847287,15.1056617035242,40.0058642130866,24.1246058780567,9.7528359066396,123.993052164702,49.740212944504,26.3407471465035,63.7879206271173,114.660819983124,91.4199487753858,91.6432635387759
"MAP3K5",136.10931413724,99.3704023865604,77.3812500299625,77.0009299551526,68.5650573815332,63.8026251745576,95.8388458306906,71.5782531034375,81.6796210299117,49.765292698346,63.8548022192607,161.731632545553,85.5810532126079,107.197324667863,118.164718991289,82.7201252123332,67.6507302087111,46.3101249749023,112.492193711502,212.856336111182,83.5671836630953,93.282721122329,76.5456202464158,92.0073119440837,97.2183236108744,153.300078304105,86.6767247760038,158.104056139437,148.613091562023,198.10830106482,97.265319657607,55.0708126151861,131.545137334857,94.4400728964667,102.847004006452,131.338190209413,101.507265502709,143.81409394824,201.746177008447,48.0862786265962,173.246640412458,133.800057479207,123.842248025373
"HLA-F",155.553501871132,230.038569304321,159.452272789014,118.187473884653,100.471569232346,192.1247589526,332.723540242397,306.763941871875,330.607989882976,222.33848512003,98.3709115269692,260.13976875052,102.311183915825,86.5604065499855,68.2359644879274,90.6271960046886,143.466203718473,123.493666599739,204.456614847912,172.163213031103,119.019928247439,194.543569709068,81.081657001759,115.802306412381,264.433840221578,122.640062643284,133.677483985527,140.91883264602,165.466122563902,118.126688833682,264.990555917575,195.127447167388,103.851424211729,104.933414329407,195.536279222144,165.798210412873,225.500317667411,60.0126482265211,129.309122355563,66.7319785022151,120.519402026058,69.0190341747946,80.0846537230744
"CD3E",38.8883754677829,78.2444113280003,70.3465909363295,12.5350351089783,49.5569226619002,100.363680049866,31.644901925228,86.9164501970313,77.7901152665826,29.6986424167548,44.870942100021,104.398196669616,78.5029209920163,104.904333765876,58.2502135872551,118.606061885331,44.9060881557824,89.532908284811,149.442184346667,81.386246160158,80.1907317979197,223.387569003472,96.95778564546,78.2590929179563,42.7760623887848,235.060120066294,115.975899348174,171.852234934171,45.962811823306,56.6023717328058,58.20601806282,163.17277811907,79.9341265144823,60.9925470789681,106.656152302988,70.2204185278052,29.5527481843331,136.785585597386,95.7845350781945,67.7133311272476,66.1182830559623,137.432638225249,172.553532248686
"RRM2",68.05465706862,151.794157976321,63.3119318426966,89.535965064131,366.585455307207,169.184489226917,192.581831716388,219.847491674844,27.2265403433039,1137.37773796058,77.6612459423441,456.100318236931,227.787164189949,278.598394591344,176.414932578544,216.532092467578,510.296456315709,497.062008063951,184.749953175824,262.940179902049,241.416308360053,122.126720416733,176.338428863965,322.025591804293,68.0528265276121,102.200052202736,264.91337009004,161.541100838121,173.126591201119,158.73273812026,130.963540641345,113.541058107853,185.673758439152,318.079412186016,241.246058780567,106.631005912593,136.199622066926,111.915479125134,170.017549763795,285.573613884479,393.361937168383,107.766562132574,407.853803496894
"C7",291.662816008372,16.4313263788801,121.934090956305,171.909052923131,15.6138249482699,48.7480731670777,68.7146441804951,148.269238571406,307.270955303001,32.9093064618094,127.709604438521,44.4975920231152,155.075442287508,175.987051727454,37.169183908058,23.7212123770661,57.1532031073594,87.4746805081487,12.316663545055,35.9977627246853,37.9850834832251,119.058209853499,85.6176937571021,186.129734507572,208.047212527271,81.7600417621892,48.2215581500303,79.0520280697187,216.79126243326,406.060492865781,59.7377553802626,30.5948958973256,244.837600111288,96.4075744151431,53.3280761514939,108.581573093921,66.1724578910067,25.9514154493064,759.092440494691,228.65516163259,21.7604475880382,64.7810233044125,51.1881291838208
"TNFRSF14",2168.0269323289,1560.19356188033,973.127841285892,1779.97498547492,1575.63859586672,2147.78275306713,1289.30371843929,1135.02658492594,1341.87948834855,3329.4586147216,1941.5311485586,3319.34922033969,1546.89362348203,1806.30358303976,1616.02735409213,1945.13941491942,1579.87782875343,2513.0961153047,1381.10853885216,1912.57678476371,1214.67855849691,2738.33882663047,1480.44899602512,1911.53122228657,2880.57892859021,1492.12076215995,1433.21795615533,628.979179859067,2465.90485432037,1851.26670156535,2337.43114641745,2450.99110466353,1418.04399241834,2114.40829873756,1522.38960251527,2367.9885581321,2052.63109671618,1398.13250733138,2238.36485410856,3268.88559398351,1955.09252175605,1576.54004378215,1576.92462485641
"FCGRT",3237.45725769292,4486.53454554754,2079.91420535081,7259.57604739974,2488.70792436337,2181.47627422673,3489.07647227014,2735.31181502422,3333.30643917306,2647.1925051475,4982.40037856772,6689.18609316715,2884.01714660834,2981.46142030778,2569.66656510634,3204.79661576312,2427.26154421255,1274.04299375398,3006.08701589641,2364.89649899997,2061.32386368968,3038.43915971481,2690.43680051291,2814.15467911732,2721.14087786838,1584.10080914242,2433.6626879009,670.223716243268,2083.6474693232,2264.09486931223,1931.52075729516,2308.89481038484,4138.32190419466,3291.6300407456,2116.61673677477,3086.44746992121,3364.51613568158,3746.19495100509,2565.82823340713,824.336205027363,3534.39885247251,3186.98417452736,2892.95491387271
"WNT2",77.7767509355658,36.7748733241601,98.4852273108614,44.7679825320655,7.46748149699866,32.2597543017426,62.3856637954495,0,66.1215979765952,9.63199213516373,22.4354710500105,13.6915667763431,18.6605303997416,19.4904226668841,27.1834330073857,31.020046954625,21.5782501527785,12.3493666599739,71.4366485613187,4.69536035539373,12.6616944944084,11.6603401402911,22.6801837767158,25.3813274328507,13.6105653055224,51.1000261013682,17.0911851670993,85.9261174670856,20.6832653204877,15.9963224462277,29.10300903141,11.5580717834341,18.8820771294053,13.1166767911759,16.5063092849862,15.6045374506234,29.5527481843331,28.1140334034153,18.5582536714002,13.738936750456,20.086567004343,9.08145186510455,27.245294565582
"MICB",233.330252806697,50.8588673632002,65.6568182072409,41.1865439295002,26.4756162166316,35.8441714463807,39.7821624202867,25.5636618226563,19.4475288166456,57.7919528109824,48.3225530307919,55.621990028894,29.5994620133832,38.9808453337683,32.1763084577219,23.1129761622696,35.5749529545808,32.9316444265972,22.9911052841026,45.3884834354727,26.1675019551106,28.2302971817575,33.4532710706558,25.3813274328507,43.7482456248935,81.7600417621892,31.7407724531845,140.91883264602,42.1325775046972,39.3755629445605,29.10300903141,36.7138750767907,14.476259132544,28.8566889405871,21.5851736803666,35.7603983243452,44.9715733239852,56.2280668068306,47.2936141948585,54.9557470018242,51.053357802705,64.7810233044125,44.5832092891342
"HMGA1",1711.08852058245,763.665454561283,1519.48636422472,2804.26642580858,1422.89465615538,2321.98542629654,711.558223290127,920.291825615625,1610.25538601826,912.631254806764,3858.90102060181,4127.15166014394,1082.31076318501,882.228249539256,1854.57584783042,1055.28983267205,645.014720783056,2938.12015118547,1209.4963601244,3408.83161801585,758.013443731915,668.321600672476,1334.72881525972,2068.57818577733,1391.19421087161,807.380412401618,1391.10039270784,261.21539709994,1486.89696248395,1909.09955964018,2204.16999979995,1222.43606274203,838.993627116575,1540.55368912361,1348.43849697349,2202.19034771922,871.163620390341,1148.89078812034,2618.50972770014,1470.0662322988,308.830967691773,697.45550324003,547.382736272148
"IL21R",136.10931413724,74.3321907616003,77.3812500299625,37.605105326935,44.804888981992,51.6156068827882,28.9324817602085,56.2400560098438,19.4475288166456,28.8959764054912,27.6128874461668,41.9304232525509,35.3906611029582,63.6304975301218,63.7978529765175,66.2977474128259,53.6540274069088,73.0670860715125,63.2255395312821,57.9094443831893,61.6202465394541,123.354124642027,51.0304134976105,48.6475442462971,42.7760623887848,102.200052202736,58.5983491443406,30.9334022881508,35.2381557312013,22.1487541563153,49.7814628168855,62.5495649456435,15.7350642745044,40.6616980526454,105.386436204143,34.4600202034599,61.0328495111227,35.1425417542691,56.872067702678,17.6643472505863,58.5858204293336,87.1819379050037,66.8748139337013
"CD300A",58.3325632016743,289.504321913601,248.557954641698,171.909052923131,250.500061126592,224.384513254343,314.640739142267,235.185688768438,361.724035989609,209.495828939811,165.677324677001,130.06988437526,170.518639859708,134.713215491699,119.829010808068,180.646155794581,196.537035175307,152.308855473012,415.482116919854,48.5187236724019,120.708154180027,181.042123230836,123.607001583101,57.107986723914,178.881715444009,132.860067863557,126.352690342484,158.104056139437,87.3293424642814,73.829180521051,66.6305733087544,106.062305777395,200.150017571696,154.776786135876,72.3738176341702,72.1709857091331,138.126975209383,52.9841398756673,79.0222414395104,85.377678377834,105.454476772801,121.086024868061,95.771338472955
"TWIST1",204.16397120586,73.5497466483203,77.3812500299625,89.535965064131,90.9675018725292,69.5376926059785,83.1808850605994,153.381970935938,210.033311219773,11.237324157691,129.435409903907,9.41295215873591,110.032782701924,36.1146067062853,54.3668660147714,60.8236214796568,55.9868112072092,100.853161056454,55.0144305012455,109.55840829252,97.0729911237976,87.14569999586,80.5146524073411,57.107986723914,129.300370402463,143.080073083831,67.1439417278903,37.8074916855177,62.0497959614631,50.4499400227182,92.6701077052791,99.9433265979303,78.675321372522,70.1742208327913,45.7097795584233,59.1672045002803,59.1054963686662,40.5490866395413,56.872067702678,34.3473418761401,31.8037310902097,40.5638183308003,18.163529710388
"IL1RN",709.712852287038,146.317049183361,143.038068237203,218.46775475648,481.313125579277,526.192436832868,192.581831716388,184.058365123125,353.945024462951,58.594618822246,878.434981881181,237.890972738962,421.470600407956,295.222578630745,556.428230743018,306.55105225747,174.375589072454,748.165796816754,1000.11307985846,1125.32136517603,173.887271056542,160.176251400841,367.985981777214,601.748971220502,412.205692110108,562.10028711505,548.138724287686,831.764817081389,817.372003591125,969.007994338795,938.189106933611,380.056595702334,272.531313234416,470.232862963657,317.429024711273,794.531031860906,305.164247555614,416.844610654485,1204.4905286083,887.142773029447,46.0317160516193,325.721406895083,164.297382380328
"CXCL1",87.4988448025115,35.2099850976001,103.17500003995,44.7679825320655,23.0813064452686,25.8078034413941,153.703809351108,61.352788374375,70.0111037399243,16.0533202252729,15.5322491884688,192.537657792325,27.6690623168582,22.9299090198637,12.2048066563773,11.5564880811348,31.4925813040552,18.5240499899609,185.571064078828,29.737282250827,54.867342809103,11.6603401402911,39.1233170148347,19.035995574638,36.9429629721323,163.520083524378,26.2471772209026,85.9261174670856,18.3851247293224,6.76767488109634,39.0593015947871,27.195463019845,33.3583362619493,20.3308490263227,33.0126185699724,15.6045374506234,22.4857866619926,15.6789801672893,19.1569070156389,8.83217362529317,2.51082087554287,14.5303229841673,7.43053488152237
"SFXN1",243.052346673643,197.958360659841,119.58920459176,225.63063196161,273.58136757186,300.37415672067,145.566548856049,270.974815320156,291.712932249685,1220.855003132,224.354710500105,456.100318236931,232.934896714016,255.095237845984,252.417592211439,276.139241517642,376.161387798437,368.422772022556,346.508801067546,334.935705351419,275.180827011809,192.702463371127,271.595200726172,285.53993361957,346.097232054713,204.400104405473,225.237404523559,505.245570706463,338.592713765021,301.469153794292,252.736657378034,176.770509628992,224.067315268943,257.742698946607,299.652999327442,301.037534984942,210.081492527759,236.806665974921,208.331363795073,277.722792884219,190.822386541258,161.649843198861,171.72791726185
"GNLY",116.665126403349,221.431684058241,39.8630681972534,109.23387737824,55.6666802503537,271.698819563566,297.462078097143,143.156506206875,237.259851563077,410.964997766986,22.4354710500105,118.945486369481,180.170638342332,128.980738236733,58.8049775261813,107.657810018993,286.932407436947,367.393658134225,386.743235314726,67.3001650939768,288.686634472511,147.902209147903,60.6694916027147,59.7518749981693,169.159883082922,163.520083524378,272.238163733082,144.355877344704,45.962811823306,22.7639973273241,35.9958269599018,118.300264136326,108.25724220859,131.822601751318,167.602525047552,35.7603983243452,140.05432835184,108.130897705443,22.7488270810712,58.8811575019545,95.4111932706291,180.41817705341,192.368291932746
"NID2",136.10931413724,686.203487346563,417.389772888889,465.587018333481,357.081387947391,256.644267556086,582.266195424196,444.807715714219,245.038863089735,340.330388775785,286.48370725398,341.433446485057,474.878325345148,668.406847929027,447.694498713475,611.885632085347,754.655559397174,211.997460996219,554.249859527473,292.677462152876,742.819410338625,643.7735161666,543.190401452343,729.184386039606,504.563099540438,235.060120066294,514.566753423741,140.91883264602,610.539350386248,497.731725346086,472.540962431051,625.495649456435,735.771605475826,642.717162767621,424.085177014261,325.744719281763,907.783330097015,600.126482265211,589.673544075135,157.016420005212,1410.24439176325,709.564105726836,776.07808762567
"NECTIN1",3412.45494729795,664.295052174723,1336.58522779026,2267.0506354238,2357.68756718876,2813.05057511196,1007.21202127726,1390.6632031525,2197.57075628096,601.19684243647,3463.69156902855,760.737679010566,1681.37813567327,1366.04932985838,4030.91478023805,2058.87958708638,1364.67852317572,2963.84799839375,1238.23524172952,5830.07244128055,1751.53440505983,813.155299257144,1781.52843566103,1951.71832405525,2390.5985775914,2074.66105971555,2544.75539148704,4664.06965611341,3435.72018379212,4812.43208363051,3951.88227900199,1978.46993469372,1136.7010431902,3008.96565589576,2520.38645620751,4281.49496301479,1539.95516082275,2276.69605118811,6192.47019280527,2980.36792222393,238.527983176573,1467.5626214009,861.942046256595
"SERPINA1",38.8883754677829,89.9810730272003,37.5181818327091,16.1164737115436,198.227690647601,390.701468765549,94.9347057756841,112.480112019688,27.2265403433039,195.047840737066,12.080638257698,2763.98504297427,129.980246232683,99.7451042364071,80.9955350832309,140.502565618007,111.390426464343,217.143030437875,459.000994779048,46.9536035539373,122.396380112614,120.89931619144,112.266909694743,37.543213494425,60.2753606387422,102.200052202736,169.080653260233,92.8002068644524,39.0683900498101,58.448101245832,69.6940479436397,91.1048011164807,52.2404133913546,78.0442269074968,267.910096856314,35.1102092639026,91.8704997904268,94.0738810037358,35.9192006543229,233.561924757753,176.594401579849,363.863504728522,226.218506393014
"KSHV_ORF63",38.8883754677829,61.0306408358402,58.622159113608,8.9535965064131,65.8496095644427,8.60260114713136,127.483747755919,20.450929458125,23.3370345799748,23.2773143266457,6.9032218615417,34.2289169408579,48.9034589786331,51.0190475691967,38.2787117859105,9.12354322194852,211.116933927185,43.2227833099088,16.4222180600733,42.2582431985436,40.5174223821068,17.7973612667601,19.8451608046263,38.071991149276,49.581345041546,153.300078304105,17.0911851670993,10.3111340960503,6.8944217734959,12.3048634201752,34.4640896424592,22.4362569913721,13.8468565615639,17.7075136680875,7.61829659307055,9.10264684619696,5.78205942736952,5.40654488527217,8.97980016358073,10.7948788753583,19.2496267124953,16.9520434815285,18.9891446972238
"PDGFB",174.997689605023,134.580387484161,147.727840966292,145.048263403892,104.544740957981,65.2363920324129,81.3726049505863,138.043773842344,132.24319595319,255.247791581839,144.967659092376,84.7165694286232,152.501576025474,130.700481413223,121.493302624846,120.43077052972,209.950542027034,81.2999971781618,143.694408025641,93.9072071078746,159.537350629546,104.329359149973,166.132346164443,159.690851765019,120.550721277484,153.300078304105,88.5079231867645,89.363162165769,135.590294878753,130.431552253857,143.217439180886,139.376747976706,98.8162036438876,154.120952296317,101.577287907607,182.052936923939,160.612761871376,144.354748436767,154.452562813589,43.1795155014333,236.854102592877,159.2281227015,121.365403064865
"HLA-B",12084.5626766135,18104.1918930727,10795.856822362,3708.5796729563,18958.5777969711,19251.1876004221,15277.2545094451,12945.4383469931,13270.993664479,34561.9957790013,9524.72036346216,41531.6563701899,17358.7975377182,13021.3220846551,18060.8947956826,19683.1321470317,28492.6213368689,12923.6122096627,20491.6436953594,29712.2403289315,17037.5761116759,23027.9443728497,11298.7005529654,17919.7459452474,3697.21284692155,10332.4252776967,12499.7603518522,24877.3295290706,1915.88320616814,20368.855662587,31602.8043334763,21127.4753335421,24994.8348987647,17261.5466571875,39971.9325077423,26486.1015661914,18986.9982573865,19660.3598208037,18381.6509348498,3119.71999497855,15050.6972682958,18471.0676634983,16587.4307005184
"VCAM1",194.441877338914,380.267839054081,86.7607954881398,368.88817606422,255.930956760772,478.161247094718,171.786610451238,296.538477142813,338.387001409634,170.165194387893,210.548266777022,237.890972738962,276.690623168582,398.980416945628,247.979480700029,314.458123049826,398.32283390129,556.750613587158,144.515518928645,220.681936703505,218.625258270118,434.501095754006,312.41953152426,264.917605080379,355.8190644158,357.700182709578,380.27886996796,323.082201676242,255.85965248307,219.641812050127,301.752251536198,449.405026402938,429.88195597946,209.210994819256,453.288647287698,143.041593297381,170.249527583658,225.993576204377,196.358296910299,707.555242648486,297.950743897754,317.850815278659,309.605620063432
"HLA-DPB1",5444.3725654896,24891.8945757767,1184.16761409488,28223.5269075154,15012.3532567844,244.457249264316,676.296761144873,44721.0699925549,92943.6297205129,10177.805022823,64325.9471113109,36970.6531878206,433.052998587106,394.967682867152,25071.4466918935,17966.6895488758,205.868170376509,30893.9989277015,879.409777116924,9946.33835284238,696.393197192461,251.61786618523,26614.6286573816,10090.6639875227,23738.7702593033,9300.20475044902,48062.8542877644,9647.78446920437,130.994013696422,41.2212924575868,11618.9934214611,19779.9401409088,13651.74176456,19870.4536709524,4282.75240140449,11078.5714008821,11788.3342703115,114.078097079243,3917.58748469815,21633.9186188431,41.0100743005335,94.4470993970873,26699.5630592835
"HLA-DOA",87.4988448025115,291.069210140161,79.7261363945068,80.5823685577179,99.1138453238004,192.841642381528,83.1808850605994,132.931041477813,147.801219006507,129.229227813447,67.3064131500316,106.109642516659,111.319715832941,148.471160903617,81.5502990221571,155.100234773125,40.8237165052567,153.337969361343,249.617714513114,89.2118467524809,137.590413505904,128.877443655849,120.771978611012,86.1907577407221,153.604951305182,204.400104405473,206.315020945699,116.859519755236,119.503310740596,62.7548034428934,102.626400268656,164.532551270062,108.88664477957,114.115088083231,165.063092849862,102.079682489495,118.210992737332,130.838386223587,44.3003474736649,80.4709152526711,95.4111932706291,179.81274692907,198.147596840596
"GBP2",1166.65126403349,4080.44605075522,2375.36988728339,3964.65253303972,4848.43207741495,6575.25481012407,4065.9178273643,5342.80532093516,3216.62126627319,1471.28679864626,3242.78846945921,3157.61758779414,2367.31349450515,2611.14338963698,2673.40742168555,1794.29683364988,1349.51542847377,7064.86684339342,3954.47010886564,2701.39732446986,2277.41678306092,1480.24949570433,2371.21321385564,1985.56009396571,6952.08232141363,1441.02073605858,3363.30108109705,3612.33397831628,1289.25687164373,1890.02702133891,1829.66022568522,2493.82395891979,1632.67026912258,1233.6234522101,1985.83597859372,1361.49589256689,995.799123602529,1064.54868791009,1457.12223987703,3894.00721612926,1797.7477468887,1696.41520840153,3032.48384664796
"ATM",116.665126403349,116.58417287872,77.3812500299625,105.652438775675,48.8780607076276,78.8571771820375,88.6057253906385,296.538477142813,245.038863089735,88.2932612390009,69.032218615417,108.676811287224,81.0767872540496,87.7069020009787,52.7025741979927,81.5036527827401,55.4036152571341,96.7367055031292,91.9644211364103,107.993288174056,70.9054891686869,77.9401683061565,68.6075559245653,61.8669856175735,87.496491249787,163.520083524378,53.1047539120587,85.9261174670856,65.8800302800719,63.3700466139021,63.5670986738692,87.025481663504,71.1224905207599,58.3692117207329,39.3611990641978,68.2698513464772,41.1168670390721,47.5775949903951,41.3070807524714,72.6200942524105,65.2813427641146,47.2235496985437,61.9211240126864
